deal_id,company_name,region,industry,lead_source,sales_rep,stage,amount_usd,created_date,close_date,is_won,sales_cycle_days
D01069,Orbit Industries,East,Education,Cold Call,Priya Nair,Proposal,8300.0,2025-05-17,,False,
D01070,Falcon Industries,Central,Healthcare,Partner,Rohit Verma,Negotiation,29500.0,2025-12-13,,False,
D01071,Orbit Corp,Central,Finance,Trade Show,Karan Malhotra,Closed Won,36000.0,2026-04-18,2026-05-14,True,26.0
D01072,Orbit Systems,Central,Finance,Partner,Arjun Mehta,Prospecting,53500.0,2025-11-03,,False,
D01073,Nexus Solutions,West,Finance,Social Media,Rohit Verma,Prospecting,40100.0,2025-03-08,,False,
D01074,Orbit Systems,South,It Services,Cold Call,Kavya Reddy,Negotiation,27200.0,2024-11-06,,False,
D01075,Delta Enterprises,West,Finance,Trade Show,Kavya Reddy,Closed Lost,40700.0,2026-05-09,2026-06-27,False,49.0
D01076,Ironclad Enterprises,East,Finance,Website,Ananya Rao,Closed Lost,35100.0,2024-07-29,2024-08-17,False,19.0
D01077,Jupiter Enterprises,East,Healthcare,Trade Show,Karan Malhotra,Closed Won,22600.0,2024-10-23,2024-11-13,True,21.0
D01078,Radiant Industries,Central,It Services,Cold Call,Vikram Shah,Closed Won,7300.0,2024-07-09,2024-09-17,True,70.0
D01079,Titan Industries,East,It Services,Website,Vikram Shah,Qualification,20800.0,2024-07-12,,False,
D01080,Bright Industries,West,It Services,Partner,Vikram Shah,Closed Lost,20500.0,2024-08-08,2024-10-21,False,74.0
D01081,Lumina Enterprises,South,Education,Social Media,Vikram Shah,Qualification,7100.0,2026-01-09,,False,
D01082,Ironclad Technologies,East,It Services,Referral,Sneha Iyer,Proposal,10200.0,2024-08-21,,False,
D01083,Jupiter Industries,East,It Services,Referral,Priya Nair,Qualification,19100.0,2026-05-01,,False,
D01084,Quantum Industries,South,Healthcare,Trade Show,Kavya Reddy,Closed Won,21800.0,2024-08-08,2024-09-28,True,51.0
D01085,Summit Industries,North,It Services,Cold Call,Arjun Mehta,Closed Lost,18700.0,2024-07-10,2024-09-10,False,62.0
D01086,Global Systems,West,Finance,Website,Arjun Mehta,Closed Lost,37500.0,2025-07-22,2025-09-28,False,68.0
D01087,Ironclad Solutions,East,Finance,Partner,Karan Malhotra,Qualification,5100.0,2024-11-19,,False,
D01088,Bright Enterprises,South,Healthcare,Referral,Ananya Rao,Qualification,16300.0,2024-05-24,,False,
D01089,Quantum Technologies,South,Finance,Website,Kavya Reddy,Closed Won,12900.0,2024-11-14,2025-01-10,True,57.0
D01090,Meridian Technologies,South,It Services,Social Media,Arjun Mehta,Closed Won,20700.0,2024-09-21,2024-10-27,True,36.0
D01091,Titan Solutions,South,Healthcare,Partner,Priya Nair,Negotiation,16200.0,2026-02-04,,False,
D01092,Horizon Group,South,Manufacturing,Trade Show,Arjun Mehta,Qualification,11600.0,2026-04-12,,False,
D01093,Pioneer Corp,South,Finance,Referral,Arjun Mehta,Closed Lost,36100.0,2026-04-15,2026-05-23,False,38.0
D01094,Ironclad Technologies,West,Healthcare,Referral,Kavya Reddy,Prospecting,20500.0,2025-03-02,,False,
D01095,Ironclad Technologies,Central,Finance,Cold Call,Kavya Reddy,Qualification,44300.0,2024-04-21,,False,
D01096,Delta Group,Central,Healthcare,Referral,Ananya Rao,Qualification,37300.0,2026-03-03,,False,
D01097,Ironclad Enterprises,Central,Healthcare,Trade Show,Sneha Iyer,Closed Lost,5000.0,2025-04-30,2025-07-02,False,63.0
D01098,Orbit Industries,North,Finance,Referral,Arjun Mehta,Closed Won,39200.0,2025-09-28,2025-11-15,True,48.0
D01099,Bright Technologies,East,It Services,Cold Call,Vikram Shah,Prospecting,8100.0,2024-05-11,,False,
D01100,Quantum Industries,East,Finance,Cold Call,Vikram Shah,Proposal,29450.0,2025-08-04,,False,
D01101,Horizon Industries,West,Retail,Social Media,Ananya Rao,Proposal,11900.0,2024-10-08,,False,
D01102,Unity Solutions,North,Retail,Cold Call,Priya Nair,Prospecting,5500.0,2025-07-16,,False,
D01103,Falcon Industries,Central,Manufacturing,Trade Show,Vikram Shah,Qualification,20400.0,2025-08-05,,False,
D01104,Horizon Enterprises,South,Retail,Social Media,Karan Malhotra,Qualification,10000.0,2024-11-01,,False,
D01105,Everest Enterprises,East,Healthcare,Website,Vikram Shah,Negotiation,5900.0,2026-02-17,,False,
D01106,Global Solutions,North,Retail,Website,Vikram Shah,Negotiation,5500.0,2024-07-20,,False,
D01107,Vertex Solutions,South,It Services,Partner,Vikram Shah,Negotiation,23200.0,2024-10-08,,False,
D01108,Jupiter Group,North,Manufacturing,Cold Call,Ananya Rao,Qualification,27400.0,2026-02-13,,False,
D01109,Unity Group,Central,Retail,Partner,Sneha Iyer,Prospecting,4800.0,2025-01-24,,False,
D01110,Radiant Solutions,South,Healthcare,Website,Vikram Shah,Prospecting,5400.0,2024-03-09,,False,
D01111,Crest Technologies,Central,Finance,Cold Call,Kavya Reddy,Proposal,18900.0,2025-12-09,,False,
D01112,Unity Corp,South,Retail,Website,Karan Malhotra,Closed Won,10100.0,2026-06-10,2026-06-30,True,20.0
D01113,Jupiter Systems,West,It Services,Cold Call,Kavya Reddy,Proposal,12200.0,2024-06-07,,False,
D01114,Jupiter Enterprises,South,Education,Cold Call,Kavya Reddy,Negotiation,11900.0,2024-08-20,,False,
D01115,Meridian Industries,South,Healthcare,Website,Ananya Rao,Negotiation,14100.0,2026-04-20,,False,
D01116,Lumina Enterprises,South,Healthcare,Cold Call,Sneha Iyer,Closed Won,21600.0,2025-10-08,2025-11-03,True,26.0
D01117,Crest Enterprises,Central,Finance,Trade Show,Rohit Verma,Closed Won,27300.0,2025-07-15,2025-08-24,True,40.0
D01118,Vertex Systems,South,Retail,Social Media,Karan Malhotra,Prospecting,8200.0,2026-03-19,,False,
D01119,Summit Systems,West,Education,Social Media,Priya Nair,Prospecting,7200.0,2024-01-05,,False,
D01120,Zenith Group,Central,Manufacturing,Referral,Priya Nair,Qualification,37600.0,2025-01-13,,False,
D01121,Global Industries,South,It Services,Cold Call,Rohit Verma,Prospecting,15200.0,2024-11-06,,False,
D01122,Horizon Systems,Central,It Services,Partner,Rohit Verma,Closed Won,8800.0,2024-12-31,2025-02-27,True,58.0
D01123,Kinetic Technologies,East,Retail,Referral,Sneha Iyer,Closed Won,9700.0,2024-06-18,2024-07-23,True,35.0
D01124,Ironclad Enterprises,West,Education,Cold Call,Priya Nair,Closed Won,11200.0,2024-04-25,2024-06-02,True,38.0
D01125,Delta Solutions,West,Education,Partner,Sneha Iyer,Closed Won,6600.0,2026-01-30,2026-02-04,True,5.0
D01126,Orbit Solutions,East,Retail,Partner,Rohit Verma,Negotiation,8300.0,2026-04-28,,False,
D01127,Crest Systems,South,Manufacturing,Cold Call,Priya Nair,Proposal,30200.0,2024-04-08,,False,
D01128,Vertex Technologies,West,Retail,Social Media,Kavya Reddy,Negotiation,500.0,2024-02-14,,False,
D01129,Global Enterprises,North,It Services,Cold Call,Arjun Mehta,Qualification,20500.0,2025-08-26,,False,
D01130,Vertex Solutions,East,Finance,Partner,Sneha Iyer,Negotiation,38200.0,2026-02-01,,False,
D01131,Falcon Systems,South,Education,Partner,Rohit Verma,Negotiation,4300.0,2025-01-09,,False,
D01132,Orbit Group,North,It Services,Cold Call,Rohit Verma,Proposal,14300.0,2025-05-06,,False,
D01133,Orbit Corp,Central,It Services,Social Media,Rohit Verma,Closed Won,12000.0,2025-12-27,2026-01-17,True,21.0
D01134,Unity Industries,North,Finance,Social Media,Priya Nair,Closed Won,17200.0,2025-09-26,2025-12-01,True,66.0
D01135,Unity Enterprises,East,It Services,Social Media,Priya Nair,Closed Lost,5400.0,2024-02-01,2024-03-04,False,32.0
D01136,Alpha Corp,South,Finance,Trade Show,Arjun Mehta,Proposal,29450.0,2025-09-08,,False,
D01137,Orbit Industries,East,Finance,Website,Karan Malhotra,Prospecting,18700.0,2025-12-19,,False,
D01138,Horizon Industries,North,Finance,Partner,Kavya Reddy,Proposal,56200.0,2026-04-05,,False,
D01139,Alpha Technologies,East,Healthcare,Social Media,Kavya Reddy,Qualification,21700.0,2024-09-01,,False,
D01140,Vertex Industries,West,Finance,Cold Call,Sneha Iyer,Prospecting,23700.0,2024-01-18,,False,
D01141,Orbit Technologies,Central,It Services,Website,Karan Malhotra,Prospecting,17600.0,2025-06-24,,False,
D01142,Lumina Technologies,Central,Finance,Website,Arjun Mehta,Prospecting,26200.0,2025-06-08,,False,
D01143,Unity Industries,North,It Services,Referral,Rohit Verma,Closed Lost,11900.0,2025-02-27,2025-04-14,False,46.0
D01144,Falcon Enterprises,South,Education,Partner,Priya Nair,Qualification,3800.0,2024-11-02,,False,
D01145,Radiant Group,Central,Retail,Partner,Priya Nair,Negotiation,11200.0,2026-02-23,,False,
D01146,Crest Technologies,Central,Retail,Partner,Vikram Shah,Prospecting,11600.0,2024-03-09,,False,
D01147,Delta Enterprises,South,Manufacturing,Website,Priya Nair,Closed Won,11000.0,2025-06-10,2025-06-16,True,6.0
D01148,Ironclad Enterprises,Central,Healthcare,Website,Priya Nair,Negotiation,3900.0,2024-05-28,,False,
D01149,Alpha Technologies,Central,It Services,Referral,Rohit Verma,Qualification,17800.0,2024-11-12,,False,
D01150,Titan Systems,East,It Services,Social Media,Karan Malhotra,Prospecting,6700.0,2025-12-09,,False,
D01151,Orbit Corp,East,Education,Website,Sneha Iyer,Closed Lost,6000.0,2025-03-03,2025-03-15,False,12.0
D01152,Titan Systems,East,Finance,Website,Sneha Iyer,Negotiation,31900.0,2024-08-21,,False,
D01153,Unity Solutions,West,Healthcare,Cold Call,Kavya Reddy,Negotiation,3700.0,2024-06-29,,False,
D01154,Bright Corp,North,Education,Social Media,Rohit Verma,Qualification,5700.0,2024-09-11,,False,
D01155,Radiant Group,North,It Services,Trade Show,Vikram Shah,Closed Lost,7800.0,2025-12-07,2025-12-29,False,22.0
D01156,Orbit Systems,South,Retail,Website,Sneha Iyer,Closed Lost,3200.0,2024-05-10,2024-06-14,False,35.0
D01157,Everest Industries,East,Finance,Cold Call,Priya Nair,Closed Won,29900.0,2024-09-15,2024-10-24,True,39.0
D01158,Zenith Corp,North,Healthcare,Referral,Sneha Iyer,Proposal,16800.0,2025-06-04,,False,
D01159,Titan Industries,East,Retail,Website,Vikram Shah,Negotiation,4200.0,2024-11-15,,False,
D01160,Summit Corp,Central,Retail,Referral,Vikram Shah,Qualification,8000.0,2024-02-16,,False,
D01161,Kinetic Technologies,Central,Finance,Website,Rohit Verma,Prospecting,29400.0,2025-02-13,,False,
D01162,Horizon Group,North,It Services,Referral,Kavya Reddy,Closed Lost,17600.0,2025-03-16,2025-05-26,False,71.0
D01163,Meridian Corp,Central,Retail,Social Media,Karan Malhotra,Negotiation,8800.0,2024-09-02,,False,
D01164,Meridian Enterprises,East,Manufacturing,Cold Call,Karan Malhotra,Proposal,38400.0,2026-04-30,,False,
D01165,Everest Systems,North,Retail,Referral,Karan Malhotra,Qualification,2600.0,2024-05-11,,False,
D01166,Nexus Solutions,East,Manufacturing,Trade Show,Rohit Verma,Qualification,41200.0,2024-05-28,,False,
D01167,Jupiter Enterprises,West,It Services,Referral,Karan Malhotra,Proposal,17800.0,2024-06-10,,False,
D01168,Crest Corp,West,Healthcare,Social Media,Vikram Shah,Prospecting,17900.0,2024-10-01,,False,
D01169,Jupiter Systems,South,Education,Cold Call,Rohit Verma,Qualification,2400.0,2025-06-24,,False,
D01170,Summit Enterprises,South,Healthcare,Trade Show,Ananya Rao,Qualification,17900.0,2024-05-14,,False,
D01171,Orbit Industries,Central,Healthcare,Cold Call,Karan Malhotra,Prospecting,24700.0,2025-08-21,,False,
D01172,Jupiter Industries,Central,Manufacturing,Website,Rohit Verma,Negotiation,7300.0,2024-09-16,,False,
D01173,Crest Systems,West,Manufacturing,Social Media,Ananya Rao,Prospecting,17100.0,2026-06-26,,False,
D01174,Falcon Industries,North,Manufacturing,Social Media,Karan Malhotra,Proposal,49600.0,2026-01-08,,False,
D01175,Orbit Corp,Central,Finance,Cold Call,Karan Malhotra,Qualification,31800.0,2025-04-25,,False,
D01176,Jupiter Group,South,Manufacturing,Partner,Priya Nair,Proposal,22100.0,2026-01-07,,False,
D01177,Quantum Enterprises,West,Finance,Website,Rohit Verma,Prospecting,42700.0,2025-06-28,,False,
D01178,Kinetic Enterprises,North,Retail,Trade Show,Karan Malhotra,Closed Won,9200.0,2024-10-12,2024-12-18,True,67.0
D01179,Kinetic Enterprises,North,Education,Trade Show,Vikram Shah,Proposal,5000.0,2025-03-31,,False,
D01180,Bright Enterprises,East,Education,Social Media,Kavya Reddy,Qualification,8400.0,2025-12-25,,False,
D01181,Everest Corp,North,Healthcare,Referral,Rohit Verma,Closed Won,22200.0,2024-11-03,2025-05-25,True,203.0
D01182,Titan Solutions,North,Education,Social Media,Sneha Iyer,Closed Won,4300.0,2024-02-23,2024-04-16,True,53.0
D01183,Global Group,North,Retail,Partner,Kavya Reddy,Prospecting,8500.0,2025-11-07,,False,
D01184,Nexus Corp,Central,Manufacturing,Partner,Ananya Rao,Prospecting,16000.0,2025-07-19,,False,
D01185,Orbit Systems,Central,Finance,Partner,Priya Nair,Qualification,25100.0,2024-02-21,,False,
D01186,Pioneer Industries,Central,Healthcare,Referral,Sneha Iyer,Prospecting,34800.0,2025-09-20,,False,
D01187,Summit Technologies,South,It Services,Referral,Ananya Rao,Proposal,16000.0,2024-09-12,,False,
D01188,Titan Corp,South,Education,Social Media,Karan Malhotra,Qualification,6300.0,2024-08-19,,False,
D01189,Lumina Industries,Central,Healthcare,Social Media,Arjun Mehta,Prospecting,7100.0,2024-02-03,,False,
D01190,Pioneer Systems,East,Finance,Social Media,Arjun Mehta,Closed Won,43000.0,2025-06-28,2025-07-08,True,10.0
D01191,Alpha Enterprises,East,Finance,Partner,Arjun Mehta,Prospecting,18000.0,2024-02-23,,False,
D01192,Horizon Corp,South,Finance,Partner,Sneha Iyer,Prospecting,8900.0,2024-01-27,,False,
D01193,Bright Technologies,West,Finance,Referral,Rohit Verma,Prospecting,32800.0,2024-09-01,,False,
D01194,Meridian Systems,South,Finance,Website,Arjun Mehta,Closed Lost,31500.0,2026-02-24,2026-04-08,False,43.0
D01195,Horizon Corp,North,Education,Cold Call,Vikram Shah,Negotiation,6000.0,2025-06-14,,False,
D01196,Radiant Group,West,Finance,Partner,Kavya Reddy,Closed Won,36300.0,2026-06-04,2026-06-30,True,26.0
D01197,Kinetic Group,South,Finance,Cold Call,Vikram Shah,Prospecting,34900.0,2025-05-25,,False,
D01198,Pioneer Technologies,North,Retail,Social Media,Kavya Reddy,Proposal,6600.0,2025-09-12,,False,
D01199,Lumina Systems,West,Education,Referral,Priya Nair,Closed Won,8700.0,2025-01-10,2025-01-29,True,19.0
D01200,Unity Systems,North,Education,Website,Kavya Reddy,Prospecting,3800.0,2026-06-02,,False,
D01201,Horizon Technologies,East,Healthcare,Social Media,Arjun Mehta,Closed Won,20100.0,2025-09-29,2025-10-28,True,29.0
D01202,Lumina Industries,South,Education,Website,Ananya Rao,Qualification,6100.0,2024-09-14,,False,
D01203,Pioneer Industries,North,Healthcare,Partner,Ananya Rao,Negotiation,20200.0,2024-01-13,,False,
D01204,Lumina Enterprises,North,Education,Trade Show,Priya Nair,Negotiation,3300.0,2024-03-27,,False,
D01205,Lumina Systems,West,Finance,Website,Vikram Shah,Closed Won,27300.0,2026-05-17,2026-06-22,True,36.0
D01206,Horizon Enterprises,East,Education,Social Media,Kavya Reddy,Proposal,6800.0,2024-08-15,,False,
D01207,Bright Systems,North,Education,Partner,Kavya Reddy,Closed Lost,7100.0,2024-12-16,2025-02-06,False,52.0
D01208,Vertex Technologies,Central,Manufacturing,Referral,Kavya Reddy,Negotiation,28200.0,2024-08-13,,False,
D01209,Quantum Enterprises,North,Healthcare,Referral,Sneha Iyer,Proposal,8300.0,2025-06-10,,False,
D01210,Alpha Corp,North,It Services,Partner,Kavya Reddy,Prospecting,15800.0,2024-05-29,,False,
D01211,Vertex Enterprises,North,It Services,Trade Show,Rohit Verma,Proposal,6800.0,2026-05-10,,False,
D01212,Nexus Group,South,Healthcare,Trade Show,Rohit Verma,Closed Won,7100.0,2026-05-24,2026-06-30,True,37.0
D01213,Unity Enterprises,West,It Services,Trade Show,Sneha Iyer,Negotiation,18200.0,2025-11-21,,False,
D01214,Orbit Technologies,West,Manufacturing,Partner,Vikram Shah,Proposal,20200.0,2026-02-23,,False,
D01215,Everest Systems,North,Retail,Trade Show,Ananya Rao,Negotiation,13400.0,2025-06-29,,False,
D01216,Alpha Enterprises,North,Retail,Cold Call,Ananya Rao,Qualification,8500.0,2024-06-09,,False,
D01217,Zenith Technologies,South,Healthcare,Cold Call,Priya Nair,Closed Won,19300.0,2025-06-01,2025-07-05,True,34.0
D01218,Vertex Group,Central,Manufacturing,Trade Show,Vikram Shah,Proposal,5700.0,2024-02-26,,False,
D01219,Vertex Industries,South,Finance,Referral,Karan Malhotra,Prospecting,41300.0,2026-02-15,,False,
D01220,Pioneer Technologies,Central,Education,Referral,Vikram Shah,Prospecting,9400.0,2026-04-12,,False,
D01221,Delta Solutions,South,Finance,Social Media,Rohit Verma,Prospecting,46000.0,2024-09-21,,False,
D01222,Falcon Systems,North,Finance,Referral,Karan Malhotra,Prospecting,30800.0,2025-11-25,,False,
D01223,Pioneer Systems,East,Finance,Trade Show,Karan Malhotra,Qualification,23400.0,2025-07-27,,False,
D01224,Everest Group,North,Manufacturing,Website,Priya Nair,Prospecting,33000.0,2025-09-11,,False,
D01225,Meridian Systems,South,It Services,Website,Ananya Rao,Negotiation,19700.0,2026-05-03,,False,
D01226,Everest Technologies,Central,Retail,Partner,Arjun Mehta,Closed Won,9800.0,2024-08-14,2024-10-11,True,58.0
D01227,Horizon Systems,Central,Education,Referral,Karan Malhotra,Prospecting,2800.0,2025-10-01,,False,
D01228,Crest Systems,West,Manufacturing,Social Media,Rohit Verma,Closed Won,22500.0,2025-04-13,2025-05-12,True,29.0
D01229,Falcon Enterprises,South,Retail,Partner,Ananya Rao,Qualification,2400.0,2026-03-20,,False,
D01230,Lumina Group,East,Retail,Cold Call,Karan Malhotra,Proposal,7800.0,2025-03-09,,False,
D01231,Quantum Systems,South,Finance,Social Media,Arjun Mehta,Negotiation,27200.0,2025-10-09,,False,
D01232,Delta Enterprises,South,It Services,Website,Ananya Rao,Closed Won,21600.0,2024-07-23,2024-09-26,True,65.0
D01233,Radiant Technologies,South,Manufacturing,Partner,Priya Nair,Closed Won,48800.0,2025-10-11,2025-12-26,True,76.0
D01234,Bright Solutions,East,Education,Website,Sneha Iyer,Qualification,8000.0,2025-01-04,,False,
D01235,Delta Enterprises,South,Manufacturing,Trade Show,Ananya Rao,Qualification,35700.0,2026-05-30,,False,
D01236,Ironclad Corp,North,It Services,Partner,Vikram Shah,Negotiation,7200.0,2025-07-12,,False,
D01237,Horizon Industries,South,Retail,Cold Call,Priya Nair,Closed Lost,5900.0,2025-02-05,2025-02-23,False,18.0
D01238,Quantum Enterprises,Central,It Services,Social Media,Priya Nair,Qualification,21100.0,2024-12-30,,False,
D01239,Ironclad Corp,East,Retail,Website,Kavya Reddy,Closed Won,9700.0,2026-06-29,2026-06-30,True,1.0
D01240,Orbit Technologies,Central,Retail,Partner,Ananya Rao,Closed Won,9400.0,2025-10-10,2025-10-30,True,20.0
D01241,Orbit Systems,East,Education,Website,Vikram Shah,Closed Won,500.0,2025-10-28,2025-12-17,True,50.0
D01242,Everest Solutions,East,Healthcare,Trade Show,Arjun Mehta,Proposal,20300.0,2025-09-13,,False,
D01243,Crest Technologies,Central,It Services,Social Media,Vikram Shah,Closed Won,20300.0,2025-05-03,2025-05-14,True,11.0
D01244,Kinetic Technologies,West,Education,Cold Call,Priya Nair,Qualification,500.0,2025-06-28,,False,
D01245,Pioneer Group,East,It Services,Trade Show,Kavya Reddy,Closed Won,10400.0,2025-12-31,2026-03-14,True,73.0
D01246,Pioneer Solutions,West,Healthcare,Partner,Rohit Verma,Negotiation,27900.0,2024-05-13,,False,
D01247,Unity Corp,West,Finance,Social Media,Sneha Iyer,Closed Won,30500.0,2024-01-13,2024-01-31,True,18.0
D01248,Summit Solutions,West,It Services,Partner,Kavya Reddy,Prospecting,11000.0,2024-12-12,,False,
D01249,Jupiter Systems,West,Finance,Cold Call,Priya Nair,Qualification,23800.0,2025-12-29,,False,
D01250,Horizon Enterprises,South,Education,Referral,Vikram Shah,Closed Won,5800.0,2024-04-29,2024-06-06,True,38.0
D01251,Pioneer Industries,Central,Retail,Trade Show,Rohit Verma,Negotiation,10000.0,2025-01-25,,False,
